Relative_x,Smoothed_lq6,Std_lq6
1.790000000000053859e+01,7.940856387014491036e-01,8.271018781959946220e-02
1.800000000000054001e+01,7.939884807097422614e-01,8.322364435182530440e-02
1.810000000000054143e+01,7.938694351315135345e-01,8.451446359843449441e-02
1.820000000000054285e+01,7.937298218754881285e-01,8.783327463239867794e-02
1.830000000000054428e+01,7.935721826291107783e-01,9.386739424734942550e-02
1.840000000000054570e+01,7.934007729689211974e-01,9.702898326795147965e-02
1.850000000000054712e+01,7.932220422919554759e-01,9.692777906251599795e-02
1.860000000000054854e+01,7.930449394861794898e-01,9.602145790507474188e-02
1.870000000000054996e+01,7.928808024737149518e-01,9.317431882200415127e-02
1.880000000000055138e+01,7.927425712346968245e-01,8.767885941624700696e-02
1.890000000000055280e+01,7.926431915262868166e-01,8.921613970571970476e-02
1.900000000000055422e+01,7.925933925150643322e-01,8.753449671996621495e-02
1.910000000000055564e+01,7.925994255773368691e-01,8.542058748935400792e-02
1.920000000000055707e+01,7.926615803969278007e-01,8.664917137175105755e-02
1.930000000000055849e+01,7.927740987049474164e-01,8.908389970348157272e-02
1.940000000000055991e+01,7.929265215764879082e-01,8.870779043788212803e-02
1.950000000000056133e+01,7.931058988092334339e-01,9.156052777305612178e-02
1.960000000000056275e+01,7.932990445161662851e-01,9.730058687165282771e-02
1.970000000000056417e+01,7.934942156418870463e-01,9.331138688288423411e-02
1.980000000000056559e+01,7.936819884376834500e-01,9.260563453521319932e-02
1.990000000000056701e+01,7.938554395279149301e-01,9.130366911867399127e-02
2.000000000000056843e+01,7.940098846225250862e-01,8.883248472387447747e-02
